external_gene_name	CAI	CBI	Fop	L_aa	tAI
AP3B2	0.476	0.411	0.686	1101	0.33699862137723
ANP32A	0.295	0.08	0.51	249	0.332468412712275
ST8SIA2	0.438	0.412	0.681	375	0.338515787508163
OR51G2	0.372	0.241	0.584	314	0.323551612660118
OR51E2	0.365	0.242	0.587	320	0.332785067560012
CALU	0.294	-0.015	0.466	323	0.331351858908877
OR4P4	0.234	-0.071	0.413	312	0.332426508733217
OR4C15	0.25	-0.047	0.429	370	0.333069292803262
NPRL3	0.502	0.472	0.714	569	0.327498260739781
OR4A5	0.236	-0.07	0.421	315	0.321482778802505
OR4A16	0.229	-0.069	0.412	328	0.319913022172829
OR4A15	0.227	-0.111	0.396	344	0.32189494021008
OR10W1	0.402	0.304	0.623	305	0.355192257766781
GAN	0.271	-0.012	0.455	597	0.322306614082454
OR2AE1	0.344	0.219	0.572	323	0.33664715957726
OR4F16	0.294	0.077	0.5	312	0.314375600031052
CAMK4	0.279	-0.014	0.461	473	0.330166345121939
SLC7A5	0.686	0.806	0.895	507	0.352936395598949
OR6N2	0.303	0.044	0.477	317	0.349121900416285
OR6K2	0.301	0.05	0.484	324	0.318791114943721
OR2L5	0.303	0.078	0.498	312	0.328234304954614
OR2G3	0.286	0.073	0.492	309	0.324938103248122
OR2G2	0.313	0.17	0.546	317	0.324561864452608
OR2C3	0.406	0.352	0.649	320	0.326010987588496
TAF15	0.236	-0.256	0.348	592	0.304636232534475
POLR2M	0.24	-0.152	0.383	368	0.314792649667047
PTDSS2	0.585	0.631	0.801	487	0.334831624874482
GPR63	0.279	0.005	0.458	419	0.322065296750772
RSPH6A	0.613	0.598	0.788	717	0.350697406351828
SYNC	0.376	0.232	0.588	482	0.345518794648528
CFHR5	0.184	-0.398	0.265	569	0.316189224042995
CAMK2A	0.524	0.494	0.729	489	0.348351087951951
DCSTAMP	0.267	-0.012	0.444	470	0.314217816882084
HM13	0.505	0.47	0.714	426	0.331913940075548
RND2	0.451	0.354	0.655	227	0.335324432316394
MOB2	0.599	0.622	0.8	268	0.36307728532475
ITFG1	0.214	-0.209	0.353	612	0.305784639228023
SGPP1	0.358	0.263	0.596	441	0.31498842988443
SLC38A1	0.237	-0.085	0.411	503	0.321263535980631
TMX1	0.205	-0.271	0.319	280	0.295168321586243
LRRC3	0.697	0.757	0.869	257	0.348201143680917
GDPD5	0.595	0.642	0.806	605	0.32559265357141
FBXO38	0.238	-0.168	0.376	1188	0.314257415238728
TDRD3	0.185	-0.407	0.253	744	0.309004783237497
STMN4	0.452	0.378	0.667	216	0.376384821988653
VOPP1	0.504	0.45	0.71	172	0.346960044076047
CYRIA	0.307	0.04	0.482	323	0.338721300450228
RCC1L	0.402	0.288	0.621	464	0.323552108595714
YIPF5	0.194	-0.271	0.324	257	0.320673651253916
INTS14	0.251	-0.11	0.406	461	0.322538385214987
MAGED4B	0.445	0.336	0.647	757	0.333349831077447
FAM117A	0.441	0.329	0.643	453	0.306275230439144
TRIM11	0.631	0.684	0.828	468	0.323868846429034
LMAN2L	0.367	0.244	0.592	359	0.318689423826405
C1orf21	0.244	-0.164	0.393	121	0.367192932581116
NDEL1	0.206	-0.214	0.352	345	0.315728159341001
CSRNP2	0.402	0.219	0.586	543	0.325355527377651
TXNDC5	0.431	0.353	0.658	432	0.331657304656341
ACTL8	0.521	0.502	0.733	366	0.333132905772127
CLPB	0.421	0.317	0.63	707	0.335308067892304
PDRG1	0.357	0.209	0.57	133	0.357101678932367
ANKRD13C	0.241	-0.097	0.411	541	0.315296380428694
APOLD1	0.617	0.702	0.836	279	0.319471388253461
YJU2B	0.607	0.627	0.802	396	0.337279199166508
GFOD2	0.524	0.519	0.742	385	0.340385405357972
COL21A1	0.184	-0.371	0.276	957	0.301818549759858
PLA2G12A	0.321	0.097	0.516	189	0.331638218959358
CAMK2B	0.526	0.498	0.732	666	0.33903990539734
CDADC1	0.208	-0.274	0.32	514	0.332864436512988
TRIM8	0.677	0.735	0.861	551	0.363017912153741
URM1	0.359	0.156	0.543	146	0.298771968652493
LBH	0.494	0.446	0.707	105	0.339364742487758
NECTIN4	0.485	0.437	0.7	510	0.315948572426279
FIP1L1	0.208	-0.354	0.284	594	0.287728036971289
SNX27	0.324	0.119	0.532	541	0.33618137227838
COIL	0.234	-0.158	0.387	576	0.313869167889673
FAM83D	0.405	0.287	0.618	585	0.315834871084709
ANP32E	0.22	-0.224	0.348	268	0.333844865034383
NIPA2	0.227	-0.161	0.37	360	0.317914814860279
TMEM163	0.454	0.472	0.713	289	0.30688579172273
ACSBG2	0.333	0.13	0.534	666	0.345968450389328
CAB39L	0.266	-0.065	0.422	337	0.351466826780051
ITM2C	0.619	0.67	0.822	267	0.362585379637928
TSPAN14	0.528	0.525	0.744	270	0.378113763160632
CDT1	0.613	0.634	0.802	546	0.309932016276968
KAZALD1	0.517	0.458	0.709	304	0.331289311740728
UNC93B1	0.662	0.733	0.856	597	0.351936866402983
DEFB126	0.229	-0.268	0.337	111	0.319927433030311
DIAPH3	0.216	-0.205	0.351	1193	0.326739301372343
SHCBP1L	0.221	-0.201	0.357	653	0.317269429181519
TRMT1L	0.219	-0.242	0.339	733	0.322312195522853
TSC22D4	0.492	0.439	0.702	395	0.297618985732455
TSSK3	0.435	0.357	0.655	268	0.343882880823616
MAP1LC3B	0.328	0.18	0.558	125	0.317546881429761
AKAP1	0.376	0.206	0.579	903	0.318993935346725
CCNL2	0.407	0.325	0.636	520	0.31515374947773
VMP1	0.223	-0.196	0.355	406	0.325241879396762
C6orf62	0.271	-0.058	0.432	229	0.341334074954364
ISCA1	0.212	-0.215	0.354	129	0.309153574094723
REXO5	0.252	-0.073	0.42	774	0.319017318606511
AMN	0.633	0.734	0.857	453	0.307624118500749
OR5V1	0.249	-0.072	0.417	321	0.330780974204219
OR2B2	0.235	-0.133	0.384	357	0.316069086952551
CAMK2D	0.252	-0.144	0.39	533	0.336231651488042
SLC14A2	0.442	0.387	0.669	920	0.330005667922668
DOCK8	0.343	0.153	0.545	2099	0.335478654161889
PPP1R14C	0.388	0.285	0.621	165	0.32842377190581
MADCAM1	0.651	0.73	0.856	382	0.303508632489556
SF3A2	0.521	0.448	0.713	464	0.307678023252146
ELL	0.574	0.583	0.777	621	0.334086439172365
TRIM7	0.606	0.664	0.82	511	0.330478624111675
NUAK2	0.501	0.474	0.718	672	0.323667397526654
TIGD6	0.257	-0.099	0.409	521	0.336036435433521
RNF170	0.186	-0.256	0.312	258	0.303326768247887
ADAMTS12	0.351	0.12	0.534	1594	0.328417593993549
TLR10	0.194	-0.243	0.323	811	0.316894244554512
ADAMTS10	0.569	0.574	0.773	1103	0.331288357529109
SLCO5A1	0.311	0.098	0.518	848	0.32310669041297
OR12D3	0.285	0.05	0.48	316	0.331487657656466
CAMK2G	0.419	0.302	0.628	556	0.341871717550541
NETO2	0.238	-0.186	0.368	525	0.323569541728112
NETO1	0.278	-0.08	0.425	533	0.326621072842862
SPACA1	0.223	-0.148	0.387	294	0.30183086438985
VANGL1	0.37	0.26	0.598	524	0.324353428018051
TRIM56	0.568	0.581	0.775	755	0.335140699575936
SBF2	0.237	-0.137	0.391	1849	0.31445536609015
RNF146	0.185	-0.402	0.257	359	0.287828606657608
SPRY4	0.585	0.601	0.788	322	0.333144299311588
ST6GALNAC5	0.467	0.388	0.672	336	0.311594150313339
KRTAP1-3	0.599	0.502	0.745	167	0.369379429254036
KRTAP1-1	0.568	0.441	0.714	177	0.372700306992234
TMEM14B	0.249	-0.12	0.404	151	0.309891526812896
SFXN3	0.474	0.394	0.674	325	0.354361998503598
ZNF611	0.222	-0.277	0.325	705	0.330961044502789
MED25	0.513	0.483	0.727	747	0.332745168083874
SHARPIN	0.423	0.3	0.628	387	0.310946506624555
ZNF239	0.307	0.01	0.48	458	0.330257456180002
KRTAP9-9	0.626	0.543	0.766	169	0.397295972643593
KRTAP4-6	0.629	0.586	0.784	205	0.394522737590749
KRTAP2-1	0.846	0.878	0.937	128	0.374938741203786
ARPC5L	0.387	0.347	0.651	153	0.33240517898143
ISG20L2	0.358	0.162	0.557	353	0.345014540782021
RAB1B	0.546	0.518	0.744	201	0.372607622802299
LAS1L	0.367	0.211	0.578	734	0.331631900182331
HYI	0.428	0.397	0.675	302	0.318864987075753
FAHD1	0.519	0.526	0.746	248	0.329906886712692
SYMPK	0.574	0.589	0.778	1274	0.343554511360008
QTRT1	0.577	0.587	0.778	403	0.331170117692925
SLIRP	0.204	-0.249	0.33	109	0.287868776968124
SLC25A28	0.397	0.287	0.622	364	0.333366584712266
CAMLG	0.262	-0.026	0.449	296	0.298918787219276
MIA	0.468	0.388	0.672	131	0.349666246640204
CLPP	0.579	0.636	0.803	277	0.336610792521097
ABHD17A	0.702	0.778	0.881	361	0.348263163034152
CABLES2	0.547	0.572	0.77	478	0.31184100662119
SEH1L	0.227	-0.248	0.339	421	0.29870487111309
DPF1	0.547	0.557	0.763	414	0.345383156293082
KIF18A	0.175	-0.394	0.257	898	0.324022292087702
ZNF93	0.222	-0.3	0.319	620	0.334534986060237
HDHD3	0.451	0.4	0.675	251	0.321513358425556
MKKS	0.2	-0.228	0.332	570	0.309350949752977
CAMP	0.448	0.36	0.653	173	0.335871040912401
GDF5	0.528	0.481	0.721	501	0.335914232598406
NCOA3	0.236	-0.198	0.368	1424	0.317368033357197
NRIP1	0.206	-0.303	0.312	1158	0.314621586709521
CHAF1B	0.305	0.025	0.483	559	0.314971315523104
GATD3	0.486	0.432	0.7	268	0.350347457403766
CANX	0.249	-0.223	0.356	592	0.335372372553822
DGCR6	0.583	0.631	0.799	220	0.355262465548157
LZTR1	0.576	0.587	0.78	840	0.354665461899692
CLTCL1	0.389	0.245	0.594	1640	0.36110697032917
CAPG	0.538	0.485	0.727	348	0.374044466870117
ESS2	0.507	0.448	0.707	476	0.32711132749173
SYN3	0.463	0.368	0.666	580	0.332631730919034
GTPBP6	0.588	0.661	0.816	516	0.31842898292005
PUDP	0.376	0.272	0.613	251	0.316967536186015
AKAP17A	0.675	0.72	0.848	695	0.339078276762338
PNPLA4	0.298	0.087	0.508	253	0.325275002816755
CAPN1	0.588	0.621	0.796	714	0.342105865793485
ZRSR2	0.297	0.011	0.468	482	0.320202743033431
USP11	0.47	0.406	0.684	963	0.337250419139442
USP9X	0.187	-0.325	0.288	2570	0.317298472518512
CAPN2	0.455	0.401	0.678	700	0.340360789957311
RBM10	0.502	0.438	0.702	995	0.33415542232398
KDM5C	0.437	0.334	0.642	1560	0.333871836130161
SMC1A	0.421	0.291	0.62	1233	0.382050447569084
CAPN3	0.444	0.343	0.651	821	0.350435888457159
CAPNS1	0.449	0.36	0.659	268	0.339845941056118
NAA10	0.498	0.439	0.702	235	0.352390459023969
F8A1	0.693	0.806	0.896	371	0.332687373009251
UBL4A	0.561	0.583	0.773	157	0.326878407072231
TMEM187	0.542	0.573	0.77	261	0.332609120871758
CAPN6	0.346	0.119	0.528	641	0.346146083947594
LAGE3	0.431	0.369	0.662	143	0.284846211841702
SLC10A3	0.535	0.59	0.776	477	0.330913402593415
TKTL1	0.358	0.153	0.548	596	0.33577565099395
CAPS	0.546	0.534	0.751	275	0.311778600496685
KDM5D	0.336	0.118	0.526	1570	0.334613014392459
USP9Y	0.177	-0.365	0.265	2555	0.31638340030421
EPX	0.465	0.442	0.694	715	0.326102597208477
ARID1A	0.415	0.255	0.612	2285	0.329500129432173
CAPZA1	0.246	-0.145	0.394	286	0.335719243223938
H3-4	0.653	0.695	0.833	136	0.328776447018732
DYSF	0.5	0.451	0.705	2119	0.33733135377065
COLQ	0.338	0.085	0.517	455	0.313161717869926
SERF1B	0.306	-0.075	0.434	110	0.358686201062545
SERF1A	0.306	-0.075	0.434	110	0.358686201062545
H4C9	0.624	0.674	0.822	103	0.337877914885387
TRRAP	0.405	0.31	0.628	3859	0.343382579618937
CAPZA2	0.202	-0.327	0.295	286	0.329923124556792
PICALM	0.201	-0.324	0.299	652	0.310572453186523
KLRC4	0.216	-0.188	0.355	158	0.336903482979756
SNN	0.634	0.713	0.845	88	0.353409183516412
ACOX2	0.393	0.277	0.61	681	0.327582804590573
CAST	0.244	-0.252	0.35	769	0.318104790478355
ACOX3	0.402	0.308	0.627	700	0.329150586681177
AXIN1	0.517	0.478	0.723	862	0.325158129418966
AXIN2	0.446	0.361	0.662	843	0.317592738267026
BAP1	0.48	0.413	0.687	729	0.328957195333925
BRAP	0.303	0.062	0.501	592	0.335976392518782
CDC7	0.195	-0.346	0.283	574	0.32407056514751
CDC45	0.403	0.287	0.618	598	0.329536573685488
CAPZB	0.371	0.19	0.566	301	0.341994889935304
EOMES	0.39	0.251	0.609	705	0.327957398107124
FZD1	0.681	0.766	0.875	647	0.349849764685135
FZD4	0.336	0.138	0.536	537	0.339935108016261
FZD6	0.206	-0.268	0.322	706	0.310024394740166
FZD7	0.707	0.801	0.894	574	0.340518608019498
FZD8	0.738	0.852	0.922	694	0.332819903541489
PCDH11Y	0.242	-0.167	0.38	1340	0.316883504316984
FZD9	0.701	0.81	0.898	591	0.330433027821915
GFI1B	0.632	0.639	0.81	330	0.332055894304948
H2AC13	0.585	0.629	0.798	130	0.346034879900955
CARS1	0.393	0.278	0.615	831	0.344569373653527
H2AC15	0.557	0.558	0.76	130	0.358082837472121
H2AC14	0.555	0.566	0.764	128	0.345710796806044
H2AC16	0.6	0.629	0.798	130	0.356241346699362
H2AC6	0.52	0.531	0.744	130	0.350490892583124
H2AC4	0.448	0.389	0.667	130	0.337705973146571
H2AC17	0.517	0.53	0.744	130	0.352534474372294
H2AC18	0.571	0.626	0.797	130	0.353071814238517
H2AC20	0.548	0.609	0.787	129	0.348660438360507
H2BC8	0.513	0.429	0.699	126	0.36715998931655
PITPNM3	0.563	0.583	0.777	974	0.325270304891996
CASP1	0.254	-0.111	0.407	404	0.325182335483842
H2BC13	0.788	0.846	0.919	126	0.3691449068121
ELOVL3	0.473	0.454	0.706	270	0.347509823694054
H2BC15	0.755	0.799	0.894	126	0.362624482580811
FCRL5	0.341	0.127	0.534	977	0.309150840018915
FCRL4	0.306	0.025	0.48	515	0.315418275240541
H2BC14	0.532	0.492	0.732	126	0.360588303898815
H2BC7	0.626	0.614	0.797	126	0.365874383013978
TCF7L1	0.531	0.516	0.746	588	0.321593123806417
H2BC6	0.696	0.738	0.862	126	0.365449507172319
ADPGK	0.33	0.159	0.549	496	0.307223781626268
SH3BGRL3	0.592	0.631	0.802	93	0.374077206433497
SF3B5	0.618	0.646	0.812	86	0.362903815461849
INO80B	0.432	0.367	0.661	356	0.306987102411781
GSG1	0.388	0.276	0.616	339	0.317984082338174
CCDC70	0.402	0.294	0.62	233	0.341010149792638
SLC25A31	0.238	-0.123	0.4	315	0.325627372510029
PUS7L	0.182	-0.382	0.261	701	0.324160161388719
PMFBP1	0.4	0.31	0.63	1007	0.375666921308796
H2BC9	0.615	0.614	0.797	126	0.364950296575556
DRC3	0.526	0.534	0.745	523	0.370378827312586
ABHD11	0.473	0.437	0.694	315	0.31425051522293
RAB33B	0.296	0.033	0.484	229	0.318056060233041
H2BC10	0.623	0.645	0.813	126	0.357286197632274
EMC6	0.568	0.707	0.84	110	0.322274078285578
CDCA3	0.314	0.024	0.483	268	0.288579735357796
MXD3	0.617	0.657	0.812	206	0.318673658559915
APH1B	0.304	0.117	0.518	257	0.321726558310654
GLT8D2	0.307	0.075	0.5	349	0.338201799576746
H2BC4	0.63	0.63	0.805	126	0.358965158262887
KATNAL2	0.305	0.072	0.499	466	0.313627381232225
DOHH	0.714	0.791	0.887	302	0.347336535585614
ARHGAP24	0.31	0.056	0.501	748	0.326473167144404
DDX59	0.2	-0.248	0.327	619	0.31919997619244
H2BC17	0.665	0.677	0.829	126	0.366385266582771
PUS3	0.237	-0.176	0.371	481	0.327919826556133
EPPK1	0.692	0.776	0.879	5088	0.335351220409503
SCRT1	0.657	0.742	0.865	348	0.327991356550575
PLVAP	0.581	0.618	0.792	442	0.361608933740991
H2BC21	0.741	0.785	0.886	126	0.359622480870605
CASP2	0.343	0.154	0.547	452	0.332567444657547
H3C1	0.488	0.422	0.684	136	0.338224253147794
H3C4	0.548	0.532	0.744	136	0.346203747456751
H3C3	0.484	0.394	0.669	136	0.344528182419429
H3C6	0.507	0.463	0.707	136	0.339794112644541
ODAD4	0.358	0.195	0.568	672	0.35435922114929
CHST9	0.221	-0.178	0.372	443	0.327205907780354
H3C11	0.546	0.546	0.752	136	0.316386646037639
NUF2	0.205	-0.232	0.339	464	0.34958102642769
FAM110A	0.53	0.512	0.737	295	0.291178313320528
AIF1L	0.418	0.336	0.642	176	0.345023778595119
DNAL1	0.247	-0.059	0.425	190	0.361441021294608
RTBDN	0.404	0.307	0.625	261	0.294343486041959
RILP	0.54	0.579	0.774	401	0.315886815736518
COG3	0.234	-0.136	0.387	828	0.328157918960975
UCK1	0.514	0.5	0.731	282	0.335853218246052
H3C8	0.521	0.477	0.714	136	0.337142596788663
GPR101	0.514	0.493	0.73	508	0.345722615260335
TAAR8	0.218	-0.164	0.374	342	0.327399639380456
MFRP	0.485	0.406	0.686	579	0.323789879852143
H3C12	0.466	0.394	0.669	136	0.327520157836677
H3C10	0.593	0.601	0.782	136	0.341794385222846
H3C2	0.452	0.367	0.654	136	0.340665296558356
H4C1	0.485	0.474	0.713	103	0.33975282764598
TMUB1	0.517	0.543	0.753	246	0.304232474466006
THAP2	0.19	-0.319	0.286	228	0.3064695540578
AKR1E2	0.372	0.206	0.571	320	0.354631139069658
RASSF5	0.504	0.525	0.743	418	0.31518472357541
NUDT12	0.177	-0.365	0.269	462	0.319523565079573
SOX7	0.601	0.632	0.805	388	0.319298999298234
BCL2L12	0.405	0.307	0.622	334	0.291825416830593
RTP3	0.362	0.208	0.576	232	0.359117997461997
CASP3	0.217	-0.288	0.313	277	0.315526070900363
H4C4	0.391	0.275	0.604	103	0.322092804380369
TMEM47	0.398	0.339	0.64	181	0.349178531930282
CCM2	0.454	0.378	0.666	465	0.316041735478925
GUCD1	0.554	0.508	0.738	296	0.345914482955915
AMMECR1L	0.308	0.066	0.502	310	0.311109189352589
C18orf21	0.261	-0.093	0.419	220	0.31496629988222
H4C6	0.382	0.311	0.624	103	0.310213496690185
H4C12	0.608	0.656	0.812	103	0.335645434044471
H4C11	0.608	0.656	0.812	103	0.335645434044471
C19orf12	0.523	0.548	0.757	152	0.352718704167113
ZMIZ2	0.504	0.436	0.704	920	0.326759212281463
C11orf68	0.498	0.471	0.718	293	0.32179530684875
TEX101	0.319	0.069	0.502	267	0.315478698330136
H4C3	0.318	0.148	0.535	103	0.320691799019733
RAMAC	0.277	-0.097	0.423	118	0.353830575965698
FAM107B	0.286	-0.025	0.455	306	0.328390358393701
SELENOO	0.61	0.656	0.816	668	0.331887204292717
CCDC3	0.612	0.672	0.823	270	0.338310767541754
FAM167A	0.496	0.467	0.709	214	0.318416735126621
H4C8	0.343	0.13	0.525	103	0.330412600948465
SLC35G5	0.434	0.379	0.663	338	0.325157927608216
DYNLRB2	0.234	-0.209	0.35	125	0.310563047069583
DYNLRB1	0.484	0.396	0.674	96	0.349742546476852
TEKT1	0.371	0.224	0.579	418	0.359136754272909
H4C2	0.37	0.239	0.584	103	0.331349314691604
TLN2	0.385	0.229	0.591	2542	0.358388694380658
MS4A8	0.341	0.104	0.525	250	0.339684782411081
PARP9	0.244	-0.144	0.39	854	0.339773842598855
SESN2	0.562	0.557	0.76	480	0.326323930313744
H4C5	0.408	0.293	0.614	103	0.334540217707082
H4C13	0.427	0.366	0.653	103	0.310267332502398
H4C7	0.501	0.516	0.737	98	0.349965314121181
CRISPLD1	0.214	-0.297	0.314	500	0.32408038116998
CD99L2	0.32	0.042	0.496	272	0.311458113107677
HSDL1	0.282	0.014	0.468	330	0.340645137160138
RPS6KL1	0.502	0.466	0.712	549	0.31564334887532
RHNO1	0.307	0.055	0.496	238	0.293464683763108
TRAPPC9	0.441	0.373	0.664	1246	0.329879986138056
SLC4A9	0.425	0.327	0.633	983	0.31482585143101
CALN1	0.436	0.389	0.671	261	0.341159277997112
SH3BGRL2	0.334	0.095	0.524	107	0.334436331109473
CASP4	0.29	-0.011	0.46	377	0.33237208905577
H4C14	0.501	0.529	0.743	103	0.336009076519505
JAM3	0.342	0.152	0.543	310	0.33878700463859
FERMT3	0.617	0.66	0.816	667	0.34434137078992
TRPT1	0.411	0.296	0.617	255	0.314326865660186
NRIP2	0.444	0.395	0.672	281	0.323635936786715
ESPN	0.639	0.674	0.827	854	0.32058040187305
CRISPLD2	0.475	0.401	0.685	497	0.354446641173869
YPEL3	0.576	0.577	0.775	157	0.373516684714201
HYAL3	0.442	0.332	0.642	417	0.320607332374059
TLCD3B	0.613	0.705	0.84	274	0.350395566756624
INHBE	0.38	0.243	0.588	350	0.297416963811559
RIOK1	0.243	-0.154	0.386	568	0.327710846645629
SLC25A18	0.429	0.368	0.659	315	0.3426128536985
ATG10	0.208	-0.256	0.335	220	0.316141779768308
ITCH	0.202	-0.299	0.307	903	0.308117002222024
H2AB3	0.513	0.547	0.752	115	0.297888977112995
TFAP2D	0.317	0.131	0.535	452	0.311150524114139
GRWD1	0.544	0.548	0.759	446	0.316465700064809
ZNF484	0.226	-0.249	0.34	854	0.332974701652246
L3MBTL2	0.458	0.358	0.66	705	0.337572605332333
LONP2	0.26	-0.039	0.434	852	0.312608061916808
KRTAP4-12	0.688	0.653	0.82	201	0.404175134301673
TAS1R3	0.675	0.738	0.859	852	0.346860595596614
RBP5	0.52	0.506	0.734	135	0.344447190062152
RBM4B	0.342	0.101	0.526	359	0.345392684753974
FRMD8	0.615	0.658	0.816	464	0.333582548750317
ARMC10	0.242	-0.048	0.432	343	0.326712314826685
MAD1L1	0.596	0.632	0.799	718	0.346164633124393
KCNK16	0.466	0.398	0.678	322	0.32799529520886
CASP5	0.275	-0.041	0.44	447	0.333726609626111
NME5	0.176	-0.357	0.262	212	0.312989084079238
OR1A1	0.336	0.188	0.558	309	0.34033252483004
USP26	0.209	-0.242	0.337	913	0.332440456861962
SYT15	0.591	0.601	0.786	421	0.337450383350206
ESYT3	0.435	0.342	0.644	886	0.32529249344478
SYT16	0.298	0.028	0.485	645	0.314693878985053
SETDB2	0.204	-0.335	0.295	719	0.329287695278981
ROPN1L	0.338	0.221	0.579	230	0.333117275154722
ANGPTL6	0.534	0.545	0.756	470	0.30823945753445
KLF16	0.726	0.794	0.892	252	0.302148564359288
FSD1L	0.196	-0.355	0.283	530	0.323570019149694
TMTC1	0.335	0.184	0.561	882	0.340277857179283
ATAD3B	0.56	0.601	0.785	648	0.332214147475428
OR1D5	0.451	0.428	0.688	312	0.332975243298278
TAF3	0.32	0.018	0.485	929	0.331037751744582
RSPH3	0.273	-0.002	0.459	560	0.299632954998102
TMEM120A	0.549	0.585	0.775	369	0.349201908984657
OR1E1	0.396	0.348	0.643	314	0.342074424192157
RAB34	0.435	0.343	0.645	268	0.333750700745611
HMCN1	0.224	-0.23	0.346	5635	0.32084885030768
GPR61	0.463	0.432	0.696	451	0.327550474353071
TBC1D10A	0.557	0.564	0.766	515	0.343859417344718
BCO2	0.263	-0.132	0.401	579	0.331389393416119
MRO	0.321	0.102	0.518	262	0.335208611609308
TM2D2	0.27	0	0.466	214	0.315274938959269
USHBP1	0.425	0.319	0.634	703	0.319115449427102
CDCA7	0.274	-0.056	0.435	450	0.310871130746743
OR1E2	0.385	0.31	0.623	323	0.339014070721253
MIXL1	0.473	0.449	0.705	240	0.302401455085307
TSPAN10	0.58	0.638	0.805	393	0.332909049613131
SLC25A2	0.299	0.083	0.512	301	0.335922323109321
PRSS27	0.616	0.635	0.804	290	0.345499540213494
TTLL2	0.3	0.044	0.487	592	0.323595385937569
FGFBP2	0.429	0.287	0.624	223	0.341441470614311
WDR87	0.28	0.004	0.464	2912	0.326083487736591
SPATA9	0.207	-0.199	0.347	254	0.334237387103079
SNX25	0.243	-0.094	0.409	840	0.339138411986605
KCTD10	0.437	0.368	0.661	313	0.340053249126534
SPATA16	0.221	-0.209	0.35	569	0.319162266847771
TTC29	0.256	-0.103	0.408	501	0.336916891631738
KRTAP1-5	0.587	0.502	0.744	174	0.360624473530761
KRTAP3-1	0.487	0.364	0.667	98	0.327772121543606
KRTAP3-2	0.553	0.525	0.75	98	0.337679155196925
KRTAP9-2	0.625	0.532	0.762	174	0.396079707943247
CASP6	0.264	-0.104	0.412	293	0.323018995152805
OR1G1	0.382	0.304	0.622	313	0.330650575829406
KRTAP9-3	0.565	0.425	0.707	159	0.39228942631038
KRTAP9-8	0.601	0.5	0.745	159	0.394750425396716
KRTAP17-1	0.503	0.406	0.702	105	0.433908196100056
HASPIN	0.381	0.252	0.598	798	0.306130310843279
OR3A3	0.41	0.343	0.647	321	0.341029492826412
STARD3NL	0.224	-0.12	0.391	234	0.31142434971947
STK40	0.52	0.52	0.74	440	0.340975611656046
SPRTN	0.25	-0.144	0.396	489	0.317783334991574
HDAC10	0.488	0.443	0.7	669	0.32452158281652
RASSF4	0.484	0.45	0.702	321	0.335200283058347
LRMDA	0.364	0.246	0.589	226	0.337082946241065
EIF2A	0.197	-0.38	0.275	585	0.330026453421692
PIP5K1A	0.296	0.022	0.478	562	0.312550346173952
TATDN1	0.164	-0.45	0.223	297	0.311508525512643
TM2D1	0.213	-0.232	0.348	207	0.315807922147777
TSSK1B	0.515	0.53	0.747	367	0.345488037782135
IMMP2L	0.244	-0.126	0.399	175	0.310184122409293
PIP5K1B	0.245	-0.147	0.387	540	0.326287591573562
FCAMR	0.304	0.006	0.469	577	0.292057179921696
SLC4A11	0.552	0.587	0.776	918	0.335866397035766
PIP4K2B	0.498	0.453	0.711	416	0.349417167183288
PLA2G6	0.562	0.572	0.77	806	0.344564249566178
IFI27L2	0.305	0.02	0.488	130	0.338239999556691
TSSK6	0.688	0.77	0.876	273	0.340676803240571
SPNS1	0.54	0.562	0.761	528	0.318836059491879
FAM234A	0.453	0.405	0.681	552	0.31283260212135
CCDC8	0.445	0.305	0.63	538	0.322109405865284
NCALD	0.376	0.205	0.577	193	0.328031315791488
FAM172A	0.205	-0.27	0.322	416	0.317602710004094
PLA2G10	0.412	0.353	0.65	165	0.346054345950273
BRIP1	0.184	-0.369	0.27	1249	0.316154229727837
CTTNBP2	0.264	-0.084	0.423	1663	0.321146429908743
REG4	0.395	0.271	0.607	158	0.349856407305809
KREMEN1	0.391	0.252	0.605	492	0.322759439080021
CASP7	0.339	0.165	0.552	388	0.326458151996758
TMPRSS13	0.441	0.309	0.633	567	0.323993945353974
B3GNT5	0.209	-0.232	0.338	378	0.332501491839045
SLC25A11	0.483	0.457	0.708	314	0.344902879071305
SOX14	0.627	0.669	0.825	240	0.337284679719432
OBSCN	0.56	0.548	0.76	8923	0.336687781940938
EMILIN2	0.379	0.233	0.594	1053	0.329112026868743
SPARCL1	0.245	-0.202	0.37	664	0.332790730110588
SPOP	0.302	0.02	0.48	374	0.344173111138065
KATNAL1	0.192	-0.347	0.275	490	0.317069353919243
MND1	0.177	-0.419	0.244	205	0.324401070655608
WDR54	0.388	0.238	0.593	334	0.327350117290219
ADGRV1	0.204	-0.27	0.32	6306	0.309317511048757
SRPX	0.362	0.179	0.558	464	0.324255308819986
RBM48	0.191	-0.332	0.292	367	0.31354713009651
MAGT1	0.224	-0.163	0.374	367	0.319013764758036
DTNBP1	0.354	0.218	0.585	351	0.332342609973058
KIRREL2	0.451	0.378	0.668	708	0.306983770421059
HDHD2	0.2	-0.267	0.315	259	0.303866258134043
TMEM222	0.546	0.59	0.782	208	0.341619081391062
TEX35	0.293	-0.025	0.457	233	0.34777550163598
FHIP1B	0.379	0.238	0.587	986	0.305995294062349
SLC10A7	0.232	-0.121	0.384	358	0.300370044876569
